id_estoque,data_estoque,id_produto,estoque
7843931017925030360,2022-05-12,3875,183.0
5694636795350817943,2022-05-27,3174,1179.0
8481484832389653856,2022-05-27,351,0.0
3502144522422780265,2022-05-13,257,2330.0
3575753504348139962,2022-05-13,1903,0.0
5361996255884416400,2022-05-13,459,0.0
2038659042247287143,2021-09-30,2856,0.0
44016097353163562,2022-05-27,976,15124.0
8287406297191215173,2022-05-26,1848,38121.0
6796986718733906917,2022-05-13,1285,368.0
5011759887639820617,2022-05-27,1903,0.0
4119476938767895860,2022-05-27,1573,1482.0
9215514692435149508,2022-05-12,257,2348.0
5879540096790880115,2022-05-13,2362,1192.0
3139846773733857268,2022-05-26,2218,669.0
417778024120303981,2022-05-27,3600,4297.0
68108369840402596,2022-05-27,2688,8721.0
8046954510871147164,2022-05-13,3071,5487.0
3418921748459151198,2022-05-26,3615,4359.0
1009839209236398810,2022-05-26,3615,14308.0
9142711758845155715,2022-05-12,2148,13.0
2453548223526662209,2021-10-12,351,0.0
5704709905215158913,2022-05-27,1221,406.0
1175748667564940611,2022-05-13,3790,3802.0
7702186871993934160,2022-05-27,1143,368.0
2895782031932560904,2022-05-26,351,0.0
6762291876609639302,2022-05-27,32,192.0
7128061641125229692,2022-05-12,1201,17.0
5358565859994979183,2022-04-08,196,0.0
5829082892004744349,2022-05-12,326,9485.0
8029212152553534995,2022-05-13,1221,787.0
4553633315831419303,2022-05-13,1443,264.0
3333708853469480400,2022-05-27,1408,36.0
331164499939318702,2022-05-13,196,0.0
878455673550569756,2022-05-13,196,0.0
4144552068677580288,2022-05-12,976,16171.0
934373740290744480,2022-05-27,350,5665.0
8331787880663109645,2022-05-26,976,2660.0
3666716369032818417,2021-10-25,1903,0.0
6595275198805782475,2022-04-08,351,0.0
4972565572377608304,2022-05-12,3220,750.0
865452124332747043,2022-05-27,326,8191.0
2287852289830703416,2022-05-13,3600,3477.0
5508732359635328376,2021-10-26,351,0.0
7634299458768046226,2021-10-26,1903,0.0
8257008044886317761,2022-05-26,2017,46068.0
8210680962629631584,2022-05-13,1436,0.0
4364331018001220741,2022-05-26,3817,4218.0
602363721573078017,2022-05-13,32,36.0
1355701620330815387,2022-05-12,604,329.0
2115417958627984305,2022-05-27,351,0.0
5359551983045686549,2022-05-13,967,187.0
8006372274377428914,2021-10-12,1903,0.0
6706038876603240500,2022-05-13,320,1401.0
6714143057482023619,2022-05-26,137,12.0
5700929519913078719,2022-05-26,1579,32837.0
1549152822125781444,2022-05-13,551,164.0
8576585406469737517,2022-05-12,2218,60.0
5295778063548599915,2022-05-26,1848,42701.0
6395286559446056827,2022-05-13,1285,543.0
2097184428935611,2021-10-26,1436,0.0
7784387494079884136,2022-05-26,326,6910.0
3973688733938899580,2022-05-12,2017,26894.0
8839701406540524070,2022-05-12,1074,225.0
2833298295384294658,2022-05-13,137,8340.0
393831763319169377,2021-09-30,1903,0.0
4457439918404111717,2022-05-26,1118,2693.0
3759217791071042402,2022-05-27,2688,4455.0
6049633148929890831,2022-05-13,3071,1009.0
3091661855242448958,2022-05-27,2374,9.0
5090438892861310874,2021-10-24,1436,0.0
3617354928861686775,2022-05-12,1201,88.0
4395458433707715806,2022-04-08,196,0.0
5717286246412342716,2022-05-27,1120,20.0
7880834549360509590,2022-05-13,976,2794.0
8514941231838900776,2022-05-27,2123,991.0
4768727727859136626,2022-05-12,1285,481.0
7825851399061879543,2022-05-27,1543,779.0
4874613224236031364,2021-10-24,351,0.0
2003863743414180086,2022-05-12,1408,215.0
7391869553570011895,2022-04-08,351,0.0
2438492756716532163,2022-05-13,3600,4378.0
6157741997979816797,2021-10-24,196,0.0
3334144623987607298,2021-10-25,351,0.0
6176927799617969894,2022-05-26,3817,4259.0
1957650391457919616,2022-05-12,3875,725.0
328631374150371450,2021-09-30,196,0.0
8763720052345693821,2022-05-13,257,75.0
7014126261547624323,2022-05-26,3600,3757.0
8717615414264671497,2022-05-13,967,263.0
7616408099548531286,2022-05-27,2343,326.0
4097023045803484795,2022-05-27,2343,946.0
8967575975519000465,2021-10-12,1903,0.0
5545731072664938468,2022-05-26,2373,771.0
3789650369655689878,2022-05-13,1903,0.0
118582481879244862,2021-10-26,196,0.0
8399568428245439700,2022-05-26,3965,1664.0
1098147588337950546,2022-05-27,3149,4215.0
8136752450451995654,2022-05-13,1012,159.0
6686150879670581375,2022-05-27,2373,388.0
2845836388822207595,2022-05-27,2373,163.0
7391876540049488353,2022-05-26,2048,5.0
4796738288445197921,2022-05-12,3965,2933.0
7654854397077540759,2022-05-13,3615,5328.0
1512926175802257876,2022-05-26,1903,0.0
6000294996308975126,2022-05-13,351,0.0
5993700981683519625,2021-10-26,1436,0.0
5301351680116715957,2022-05-27,1118,1770.0
7152374712552897155,2022-05-13,2362,182.0
6126714421543660099,2022-05-26,1285,360.0
6388042649331467505,2021-09-30,1903,0.0
5820980051665558901,2022-05-26,1386,0.0
2508481553737704172,2022-05-26,323,606.0
7156671050763148920,2022-05-27,1579,92315.0
3851471015155166344,2022-04-08,2856,0.0
5804596831135790793,2022-05-12,1221,513.0
6374482726914322053,2022-05-12,1543,1179.0
7142607066090857235,2022-05-27,1408,9.0
135366794959965207,2022-05-27,2336,796.0
1474073060528481844,2022-05-12,1408,13.0
7135731899132519482,2022-05-26,2856,0.0
6474103836645639370,2022-05-13,3600,4830.0
7982659795480561141,2021-10-24,196,0.0
1501216123987943732,2022-05-13,383,3117.0
4394540469674516954,2022-05-27,375,585.0
5892123888010942293,2022-05-13,1543,1231.0
1498415632838899440,2021-10-25,196,0.0
7213197405685655756,2021-10-25,196,0.0
18565288015895555,2022-05-13,1436,0.0
2193322447112409799,2022-05-26,1190,494.0
4583205172333979689,2022-05-12,604,596.0
9046369754866061827,2022-05-27,351,0.0
6345270096164186673,2022-05-13,3553,382.0
7941534024682565451,2022-05-26,3965,1616.0
6130435221916945392,2022-05-13,603,57.0
2940953000822984679,2022-05-13,1878,425.0
3827025918109183500,2022-05-12,2218,104.0
7874649992213906029,2022-05-12,2218,230.0
5994892438752468713,2022-05-26,2751,546.0
8478272580329393961,2021-09-30,2856,0.0
1644673767646425633,2022-05-12,2688,229.0
524064998132171525,2022-05-13,1285,1364.0
7875524684675137684,2022-05-13,350,7712.0
8520808582155876690,2022-05-12,2017,25.0
6887729386657390283,2022-05-26,1408,179.0
1453991316720868795,2022-05-26,1118,973.0
5525689700815569885,2022-05-26,196,0.0
8279921947467981330,2022-05-13,3071,3060.0
1946185796913111169,2022-05-26,323,339.0
665156351220167834,2022-05-12,1201,9.0
464719939516037645,2022-05-12,3149,664.0
961622454170349990,2022-05-13,2218,211.0
4182928609105770476,2022-05-26,257,1836.0
2275156913812625976,2022-05-27,1120,337.0
5511326061132974144,2022-05-26,967,245.0
7656151104142042216,2022-05-27,1543,606.0
306413048329179031,2022-05-26,350,8679.0
8632245003879350789,2021-10-24,2856,0.0
6461482110495039537,2022-05-26,3149,1880.0
3453978821451224540,2022-05-13,383,9398.0
7621322137422325723,2022-05-27,2148,45.0
5251174507284549903,2022-05-27,2148,0.0
9215320771873841207,2021-10-12,2856,0.0
6793320672877121504,2021-10-12,2856,0.0
6680498224084539521,2022-05-26,3071,15746.0
2891694219521326701,2022-05-27,1436,0.0
1403754159847438297,2022-05-27,2205,141.0
5977769843389297168,2022-05-12,604,2522.0
5786245217511526921,2022-05-27,351,0.0
7374092643429289390,2022-05-13,3553,34.0
5935521528844195092,2022-05-26,1573,2655.0
3329375994691730570,2022-05-26,1878,231.0
5235927872590005973,2022-05-13,563,44.0
501587496363130925,2022-05-26,2373,197.0
8617004376846066142,2022-05-26,1221,242.0
2489683834488639174,2021-10-12,1436,0.0
1671972300677430170,2022-05-12,2833,3590.0
2877790005181007114,2022-05-13,3185,934.0
5293452393832210445,2022-05-26,2205,8.0
1875685794148464403,2022-05-26,1903,0.0
8558851137242423411,2022-05-13,2343,103.0
7172722409814890020,2022-05-27,1903,0.0
4577926197207735693,2022-05-27,603,410.0
777697570464379364,2022-05-27,3553,1067.0
9042368050914698477,2022-05-27,1573,3018.0
7639095563111843780,2022-05-27,1573,2535.0
7625329454005944485,2021-10-24,1903,0.0
8348081223180455311,2022-05-26,1118,2208.0
4285337591830490667,2022-05-12,3790,258.0
2451014877763646470,2021-09-30,1436,0.0
3781783679225768387,2022-05-26,3615,3798.0
5092452217624570417,2022-05-12,2155,0.0
7984092395010476052,2022-05-27,1187,865.0
1583507152308903031,2022-05-26,1436,0.0
3059197677899075867,2022-05-26,1436,0.0
4459125708445091481,2022-05-26,1436,0.0
2663406483850218786,2022-05-12,1579,7284.0
753895964859535014,2022-05-27,3389,102.0
6688657113737384614,2022-04-08,2856,0.0
532895937367074710,2022-05-26,967,139.0
2004696196528551388,2022-05-12,1285,1304.0
3856896191493441807,2022-05-27,2336,117.0
3666633576763152857,2022-05-27,2336,605.0
8070451299293480131,2022-05-13,1579,6052.0
2624555470344547275,2022-05-13,1579,742.0
1091508920400931772,2022-05-13,383,3443.0
1762187025373473530,2021-10-26,1903,0.0
3941343193582361969,2022-05-27,1436,0.0
8616408957321598102,2022-04-08,1436,0.0
484587123241990295,2022-05-13,3817,657.0
1814477342718309355,2022-05-13,3817,702.0
7578633742589888069,2021-09-30,196,0.0
984629154366981529,2022-05-12,1443,401.0
5581701210686967153,2022-05-27,351,0.0
1376067228184465425,2022-05-27,351,0.0
4429288247423134136,2022-05-27,1012,2257.0
8104458546683272434,2021-10-26,2856,0.0
286601483859346306,2022-05-13,2017,29467.0
7677940783355322457,2022-05-26,2155,314.0
4351412581886497494,2022-05-12,320,863.0
3173586088309501409,2022-05-27,976,11581.0
2834604043276908615,2022-05-12,2688,1903.0
4484955642433679495,2022-05-12,2688,4010.0
7174023590308176874,2022-05-12,2688,2066.0
4814617952109557190,2022-05-13,3965,833.0
4138323120699487958,2021-10-25,1436,0.0
2398588310445317563,2022-05-26,2148,216.0
4279126639006563467,2022-05-13,350,12875.0
8985692460088541943,2022-05-26,1408,66.0
2460351275757411965,2022-05-12,3174,1430.0
5356959614775038438,2021-10-24,1903,0.0
7022646972715445287,2022-05-27,1285,355.0
5590305414594301200,2022-05-26,3615,55151.0
3516206003819219918,2021-10-12,351,0.0
5513848890283377830,2021-10-25,2856,0.0
4477408346662785762,2021-09-30,351,0.0
2156562223908060544,2022-04-08,196,0.0
5488202915022854207,2022-05-26,987,0.0
80404622954787531,2022-05-13,1221,239.0
3102713138525539765,2022-05-13,2048,69.0
7021279945841381418,2022-05-13,976,4258.0
4390305861989158293,2022-05-12,1285,619.0
8687283071699973489,2022-04-08,351,0.0
7821815737891744622,2022-04-08,351,0.0
3360596965911512945,2022-05-27,3790,4170.0
5083369866717669128,2022-05-27,326,1207.0
6471760852448064613,2022-05-27,3875,36.0
3287143497136854576,2022-05-27,320,22.0
6102951653010283935,2021-10-25,351,0.0
925396662460605243,2022-05-13,1436,0.0
1256082046250991007,2022-05-12,137,3426.0
7586911759162636941,2022-05-26,1498,1309.0
2099430809717157961,2022-05-26,1498,1288.0
3587680354437045019,2022-05-26,3600,4214.0
7856631302160326758,2022-05-27,3817,16280.0
8301286245525377976,2022-05-13,1903,0.0
7210310222689816912,2022-05-26,2048,11.0
3591674225738391247,2022-05-13,3615,6930.0
285115355248800617,2022-05-26,2833,4130.0
8894409049682353745,2022-05-27,2362,818.0
836897030916318697,2022-05-13,551,3760.0
8960813704968365016,2022-05-26,2751,304.0
4452053304509023616,2022-05-26,1903,0.0
4648387003267500737,2022-05-13,351,0.0
6450610784452651244,2022-05-12,3240,2322.0
1883917368951289742,2021-10-26,1436,0.0
735780139362770297,2022-05-27,604,483.0
2748363734799325428,2022-05-26,3875,464.0
248948043701494983,2022-05-12,257,1923.0
530052572616158107,2022-05-12,1074,490.0
7467877244404891593,2022-05-13,2688,1046.0
3632842347540976865,2022-05-26,1285,2226.0
717949557088996222,2022-05-12,2134,3505.0
2112735703699124311,2022-05-26,1436,0.0
302681274096196548,2022-05-27,2134,4350.0
4098901375912900749,2022-05-12,3160,0.0
5470676084236675293,2022-05-27,1120,347.0
4186378278067352163,2022-05-26,2688,2125.0
5780934203121616446,2022-05-12,3817,3769.0
5207839966234920580,2022-05-12,3185,12983.0
315648392252024559,2022-05-27,2017,33052.0
6037944695741108560,2022-05-26,976,30439.0
5259543025855437603,2022-05-13,1118,1094.0
8319187080674708589,2021-10-25,1903,0.0
4211066197807016242,2022-05-27,375,6028.0
217186994530810502,2021-10-12,2856,0.0
3064083684339380050,2021-10-25,351,0.0
6196860309987289682,2022-05-27,383,7376.0
5003017401941311712,2021-09-30,196,0.0
7958180237583233254,2022-05-27,3174,841.0
6431242307659224156,2022-05-27,351,0.0
6401881781174210548,2022-05-26,1498,1482.0
1232150753318768823,2022-05-27,3817,15374.0
2817235557742331604,2021-10-12,1903,0.0
1770056926405925544,2022-05-27,2856,0.0
168610254745410337,2021-10-12,1436,0.0
5719864502120260458,2022-05-26,1169,2670.0
5087824681512644388,2022-05-26,2048,68.0
5959938626493119257,2022-05-12,3965,1461.0
8163756004002274042,2022-05-13,551,1464.0
5356716955441625970,2022-05-13,551,609.0
2235218908539034399,2022-05-26,2205,17.0
9070819622611099659,2022-05-26,551,531.0
7166071433088199466,2021-10-25,1436,0.0
787564762276707491,2022-05-27,1903,0.0
634685560456686487,2022-05-27,3553,17.0
3002356534722544475,2022-05-27,3600,3519.0
8842197163506819929,2022-05-12,1008,151.0
5388887223615938846,2022-05-26,3615,6336.0
2734534165694115759,2021-10-25,2856,0.0
3861702756294716844,2022-05-27,1187,115.0
4939699317871945281,2022-05-12,350,12263.0
2823874904124387486,2022-05-12,1012,823.0
8228011270704936424,2022-05-12,1012,174.0
3005040635335381890,2022-05-12,1012,711.0
2793732766446272201,2022-05-27,323,684.0
4311295018807664464,2022-05-26,337,5.0
8740833816277256462,2022-05-12,1579,6275.0
512420043502700435,2022-05-27,1579,49594.0
2690438467803684919,2022-05-26,459,0.0
1235892074917817724,2022-05-26,257,25735.0
639533479423173518,2022-04-08,2856,0.0
4854327009537931684,2022-05-26,2688,4198.0
6424331754947896429,2022-05-27,3615,4344.0
2216551205203358650,2021-10-25,1903,0.0
5728461280353670496,2022-05-27,3790,818.0
3522845102612401431,2022-05-27,3790,4175.0
2204352823190370232,2022-05-27,3220,399.0
8375825900962007163,2022-05-26,3149,2964.0
7008935859971296911,2022-05-27,3875,230.0
7047220735147417416,2021-10-12,2856,0.0
2665577598400491389,2021-10-25,196,0.0
3916191137772226167,2022-05-26,2821,46.0
8707219833027498962,2022-05-13,3817,2170.0
7177082511309637905,2022-05-13,3817,2620.0
3571796233052674467,2022-05-13,375,339.0
8092423176899359115,2022-05-13,1012,7786.0
409873790090417498,2022-05-13,1012,249.0
6247665747282164448,2022-05-12,383,2935.0
3384890182095186931,2022-05-26,1579,2965.0
5602450755151873774,2021-09-30,2856,0.0
6499741973068819812,2021-09-30,2856,0.0
2251515220114354091,2022-05-13,2343,124.0
7034432216377814838,2021-10-25,1436,0.0
7137636826749443843,2022-05-26,1331,351.0
5395352197829369233,2022-05-27,2746,132.0
2391380565633913507,2022-05-26,1074,123.0
7095017792847593802,2022-05-26,1074,157.0
3487135020901195743,2022-05-13,2856,0.0
8192148545732671192,2022-05-13,2373,62.0
2148535378118942381,2022-05-13,2205,25.0
2351805931628570240,2022-05-13,2205,30.0
8109799909828320964,2022-05-12,2343,74.0
3177767410407957035,2022-05-13,3220,1107.0
3033914657332065272,2022-05-12,1579,34737.0
1052298470375128032,2022-05-13,1221,540.0
3064633657715877108,2022-05-26,257,70.0
2438351918622396162,2022-05-12,3817,852.0
2990027341466621247,2022-05-13,1120,303.0
6940026528146162977,2022-05-12,1285,581.0
2198468327911227323,2021-10-24,351,0.0
291120613276930439,2021-10-24,351,0.0
5820704485774217364,2022-05-12,1498,2031.0
5940378425738955444,2021-10-24,2856,0.0
7779455410887151759,2022-05-26,3149,4610.0
3812972885194482392,2022-04-08,1436,0.0
6431656871730854201,2022-05-13,1498,3174.0
4768811119287372532,2022-05-12,3875,481.0
4200868351154421264,2022-05-12,137,8507.0
3948171975722504449,2022-05-26,1878,492.0
2625380102796561536,2022-05-13,3367,376.0
6433545301294066515,2022-05-26,3641,29.0
1969659169526861739,2021-10-26,196,0.0
734703791542866703,2022-05-26,3965,129.0
6602115300547142249,2022-05-26,3367,653.0
7047067350743577919,2022-05-12,3965,778.0
5759259428140911767,2022-05-12,3965,988.0
4482445853045577593,2022-05-12,3553,514.0
3209227182517539580,2022-05-12,320,1459.0
6914884195972356739,2022-05-27,1190,408.0
5257824339829314372,2021-09-30,2856,0.0
2077478957374231022,2022-05-13,351,0.0
785989781989081691,2022-05-26,1848,37433.0
2030863472506331660,2022-05-12,3240,75.0
5182030440241454292,2022-05-13,3965,787.0
7373345191075603596,2021-10-25,1436,0.0
1318969086241244954,2022-05-26,326,2625.0
1063753287963302533,2022-05-27,3553,1147.0
1290577105187702537,2022-05-27,603,646.0
3093385926123781399,2022-05-26,2415,0.0
8625358660475296343,2022-05-27,3367,735.0
7984538370960756548,2022-05-13,2373,250.0
5977914098273456376,2022-05-26,196,0.0
6583005083956753248,2022-05-26,603,605.0
5754550955339606460,2021-10-12,351,0.0
4413355366090606738,2021-09-30,351,0.0
3737624671963333144,2022-05-26,1051,0.0
2345689244873100043,2022-05-26,351,0.0
3270040468800964348,2022-05-27,1074,389.0
7667940739301514868,2022-05-27,2134,2846.0
7631573219901863701,2022-05-27,2134,3515.0
2789147854764415536,2022-05-13,1221,733.0
1603990458048307572,2022-05-13,196,0.0
7692849967289321140,2022-05-26,2123,2308.0
4149659266052681338,2022-05-13,1120,86.0
341993367889447263,2022-05-27,2336,624.0
3086926036297643615,2022-05-26,2362,424.0
3992891049325857035,2022-05-12,1408,308.0
7296113719373676993,2022-05-13,1187,94.0
6861300057801522392,2022-05-27,137,8479.0
5730661142075748636,2022-04-08,1903,0.0
7769261626629884464,2022-05-27,351,0.0
1178121436993372536,2022-05-26,3600,953.0
5540092082613561426,2021-10-26,2856,0.0
6898868143180510651,2022-05-26,1573,3487.0
7108556015057369901,2022-05-13,2017,47240.0
5945555794434497818,2022-05-26,1878,274.0
6420982372254525469,2022-05-26,1878,255.0
4823118373155622443,2022-05-12,2205,17.0
8047049306305778619,2022-05-12,2205,4.0
646848306611732958,2022-05-12,1143,0.0
663122696398710896,2022-05-27,459,60.0
6096321235944914771,2022-05-27,1443,41.0
5580165915107621984,2022-05-26,1579,52192.0
2538625784076552636,2022-05-26,1579,955.0
2178452687848710120,2022-05-27,2746,346.0
8980096647050205957,2022-05-27,3553,1400.0
8127880206499672679,2022-05-13,2134,4878.0
5560826625908820014,2022-05-13,2134,3847.0
911244267178292640,2022-05-26,2218,285.0
4126834612381707074,2022-05-12,3615,1962.0
1251391329759705692,2022-05-12,2155,62.0
6544196927629624560,2022-05-12,1331,1033.0
779066974741942241,2022-05-12,1012,321.0
4607040174388954387,2022-04-08,196,0.0
406081665471815278,2022-04-08,196,0.0
2302446708806480783,2022-05-12,3149,3008.0
2260545339768473849,2022-05-26,337,81.0
7698831747663515191,2022-05-12,3389,71.0
7570482115905682184,2022-05-13,1221,83.0
197293498716986802,2022-05-13,196,0.0
1048284460917704036,2022-05-13,196,0.0
7114906271462364167,2022-05-12,976,5477.0
5091684957128779671,2022-05-12,967,16.0
2937598928241099762,2022-05-12,1285,913.0
9078569831012079208,2022-05-26,976,6546.0
324339860076990056,2022-05-13,1573,2427.0
970071547754773820,2022-05-27,1515,914.0
21933344679708352,2022-05-12,1498,1661.0
1924628005729726471,2022-05-13,3600,5135.0
7870423408063578641,2021-10-26,351,0.0
3963801924372247175,2022-05-27,137,897.0
4379812167849689369,2022-05-27,137,7317.0
3224154112767606037,2021-10-26,1903,0.0
2787579810805649038,2021-10-26,1903,0.0
6535202498491129063,2022-05-13,326,8981.0
1133881495303193080,2022-05-26,2821,51.0
3981490513090249083,2022-05-26,3817,2977.0
8819436184206078137,2022-05-27,2205,141.0
1700977907547082265,2022-05-27,351,0.0
5275098229261292827,2022-05-13,1012,354.0
228190510600548158,2022-05-26,2155,2.0
2896192552984709169,2022-05-26,2048,84.0
2706869004958458117,2022-05-27,1190,1330.0
5388654829190618679,2022-05-13,2343,402.0
3812206512486720424,2022-05-26,551,4034.0
4175985332509085972,2022-05-12,2123,204.0
7993928907791604470,2022-05-27,604,741.0
8898877561736719203,2022-05-26,2148,21.0
3727162917697149283,2022-05-26,1408,94.0
5594504817695653537,2022-05-26,1408,171.0
447170071783967868,2022-05-13,3389,1585.0
2393281946182241444,2022-05-26,1074,211.0
4974990270613815186,2022-05-13,2362,957.0
7001956161641413584,2021-09-30,1903,0.0
3163577317024569765,2022-05-13,1848,19464.0
2116254457724510329,2022-05-26,3790,3562.0
779734340330647400,2021-10-12,351,0.0
2484444825500184735,2021-10-25,2856,0.0
3392620775529805118,2021-10-25,2856,0.0
985966390554508720,2022-05-27,1143,2.0
2871509606069888807,2022-05-12,1331,1402.0
7792945309307837127,2022-05-13,2473,0.0
4203462945931018953,2022-04-08,2856,0.0
2931679229482327179,2022-05-13,3875,368.0
351616782366140856,2022-05-26,320,3027.0
6752461249594987456,2022-05-26,2688,3690.0
4972125772545222692,2022-05-27,3615,2945.0
1111647591747968615,2022-05-27,3615,3724.0
4616140778382332296,2022-05-12,1498,2553.0
6011131456983807874,2022-05-12,3220,245.0
2734931126245383738,2022-05-13,1579,3164.0
3096947613284130816,2022-05-13,3600,2798.0
4710281376449171035,2022-05-26,32,21.0
6051824710949039624,2022-05-27,137,7123.0
4191290271064920611,2022-05-27,320,1782.0
295528940416980829,2022-05-13,2833,18059.0
7531959357255831209,2022-05-12,1443,57.0
1937035677865734234,2022-05-12,551,880.0
2411098377769991271,2022-05-13,257,1784.0
5155956694713465503,2021-10-26,2856,0.0
5350536542830853369,2022-05-13,2017,47049.0
6583371507749590626,2021-10-12,1903,0.0
6918880054376714050,2022-05-26,1878,990.0
289361787379579276,2022-05-13,3367,707.0
971891178112995542,2022-05-12,2205,264.0
3973156008068729544,2022-05-13,1012,65.0
8839305754257957459,2022-05-27,1190,241.0
8299012822426946299,2022-05-26,1903,0.0
4351341507386118063,2022-05-26,551,3288.0
1767639133969145829,2022-05-12,2688,4607.0
1725892467412746122,2022-05-26,1443,90.0
2283359311159561362,2022-05-26,3389,1644.0
7578055411805962496,2022-05-26,2415,148.0
7755388714170007308,2021-10-24,1903,0.0
5415348864195353050,2022-05-12,3615,4144.0
7817329647098256074,2021-09-30,1436,0.0
4512142198586513273,2022-05-26,3790,1707.0
3569306227986774712,2022-05-13,3790,3146.0
2862152765293890466,2022-05-26,1436,0.0
8351826046379443107,2022-05-27,3389,654.0
8522521820282176781,2022-05-12,1543,665.0
7059346258997646637,2022-05-26,2123,4751.0
5202856192065863581,2022-05-27,2123,1522.0
5515564583445260302,2022-05-13,1120,99.0
7409273093899084853,2022-05-27,3220,484.0
4005138923426269430,2021-10-24,2856,0.0
7055461851726046976,2022-05-27,326,7406.0
8042225749576538757,2021-10-26,1903,0.0
1572424956554084474,2022-05-27,2148,311.0
7824261353859469107,2021-10-12,2856,0.0
6791783423744671941,2022-04-08,1436,0.0
2347139201987421422,2022-05-27,2541,0.0
8425066844915851261,2022-05-27,351,0.0
3887605789230113887,2022-05-26,3160,2126.0
5976082560299896946,2022-05-13,1903,0.0
2779741331053210753,2021-10-12,1436,0.0
4073989002548773200,2022-05-13,603,59.0
1385617913412827475,2022-05-27,3149,3998.0
8482038054405659757,2022-05-26,2155,45.0
2311026949295146865,2022-05-13,3615,2464.0
661456901140575568,2022-05-13,551,1000.0
7755188143429207534,2022-05-27,976,6520.0
6007899152854903295,2022-05-27,976,4250.0
8270942107932195801,2022-05-26,1848,70763.0
2462613032187907368,2022-05-13,1285,795.0
5610900142886426371,2022-05-27,604,842.0
8180655003848344453,2022-05-27,1903,0.0
5939509801287037445,2022-05-26,3389,1232.0
5803460128550063875,2022-05-27,2746,178.0
1109526246255000029,2022-05-12,2746,322.0
5288598009995513428,2021-10-24,1903,0.0
3015220744750615111,2021-10-24,1903,0.0
5087739820786262903,2022-05-27,2833,18761.0
7312787598627838628,2021-09-30,1436,0.0
2383589224274211193,2022-05-26,3790,5214.0
1907788064374403218,2022-05-26,323,309.0
6447453908710013399,2022-05-12,2148,243.0
4331834838375716356,2022-05-26,603,326.0
1282632737002194265,2022-05-26,351,0.0
4640686331573018388,2022-05-27,1498,920.0
3884319731844134998,2022-05-12,1579,22016.0
6579528319640278463,2022-05-27,3389,802.0
6033406262209069822,2022-05-13,2218,124.0
6366905878685347390,2022-05-13,976,8885.0
2773784150080136902,2022-05-26,2688,3936.0
1619200524024989618,2021-10-25,1903,0.0
5379114660353818751,2022-05-13,1573,3230.0
1907413865727922495,2021-10-24,351,0.0
5123811360986878823,2021-10-24,351,0.0
1130001213872604497,2022-05-26,2856,0.0
6955863177867075816,2021-10-24,196,0.0
6936167051894025779,2021-10-26,351,0.0
3386632987932141894,2022-05-26,3071,4062.0
1105067913630693684,2022-05-26,1190,1320.0
5628333080189802723,2022-05-13,32,383.0
2725905937311549281,2022-05-27,3174,694.0
3731563685668417478,2022-05-13,3149,2433.0
3394090764274657332,2022-05-13,2017,43025.0
2262404261637484676,2021-10-26,196,0.0
876306831499534488,2021-10-12,1436,0.0
5344173107292694407,2022-05-27,3160,734.0
1057404765586661147,2022-05-12,3553,269.0
5248894174724088311,2022-05-27,257,1949.0
8524925202558907171,2022-05-13,1285,494.0
2657654835463409649,2021-10-26,1436,0.0
8734178086922657323,2022-05-12,2336,346.0
6136403589265548075,2022-05-27,1573,13115.0
928701037465776278,2022-05-13,350,1726.0
366653553072654624,2022-05-26,847,18.0
1338216637231277557,2022-05-13,3160,873.0
4759578877254940200,2022-05-12,3174,667.0
6679708885294012414,2022-05-12,1008,205.0
2771542712399668992,2021-09-30,1903,0.0
2725426325752742111,2022-05-12,2148,87.0
8082503746373693660,2022-05-26,603,519.0
5852658548201955583,2021-10-12,351,0.0
2240963974617046923,2022-05-13,3790,5454.0
992457835594733526,2021-09-30,351,0.0
6455779388685318361,2022-05-12,350,8851.0
7776221071910805449,2022-05-26,3220,928.0
5439805085205765786,2022-05-13,3875,43.0
2502268927739858790,2022-05-13,196,0.0
4615981159784355319,2022-05-12,1408,13.0
8868304449932427068,2022-05-26,2856,0.0
6298496238293691248,2022-05-13,1187,265.0
7667438047872536678,2022-05-27,3220,477.0
6972206508285066069,2022-05-13,1543,417.0
1796271215862419800,2022-05-27,847,451.0
1073644362573991152,2022-05-26,2821,4.0
1055058733379252701,2022-05-13,3817,4299.0
7339564607501823887,2022-05-27,3174,769.0
4403269647004494351,2022-05-13,2017,1681.0
7556008814972952805,2022-05-26,1878,459.0
6603281904137379904,2022-05-26,1878,72.0
3045232036511144212,2022-05-26,2373,32.0
6468835208359174858,2022-05-26,3965,0.0
2808163798688761955,2022-05-26,3367,505.0
166092065201826045,2022-05-26,137,3840.0
2821527646593790003,2021-10-26,1436,0.0
7341251327816292623,2022-05-27,2746,247.0
6540934440987666450,2022-05-27,603,782.0
2196302518634035185,2022-05-27,2683,288.0
2879888911824683931,2022-05-13,2373,269.0
9197786944121063194,2022-05-12,323,404.0
4404064641459836319,2021-09-30,1436,0.0
4850017343769165050,2022-05-13,3071,7022.0
276763007463054752,2022-05-26,3790,3328.0
8055299082276778296,2022-05-12,2148,8.0
8731704283306091734,2022-05-26,603,399.0
1039781684372052215,2022-05-12,2155,0.0
7870299246508330034,2022-05-13,3220,1487.0
2714470017015502582,2022-05-12,350,6514.0
7260175065674753634,2022-04-08,196,0.0
4395424489146061344,2022-05-27,1579,6628.0
8258530643444168403,2022-05-13,2218,81.0
3961676936063285532,2022-05-26,967,157.0
